"Sample","Transect.ID","Individual.ID","Year","Site","Visit","SiteVisit","Lat","Long","Collected","Transect","NetorPan","Date.Collected","Type","Species.Code","Genus.Code","Sex","RNA.conc.","DWV","SBV","BQCV","Richness","EstRich_338","Abundance","Diversity","APME_ABUND","BOIM_ABUND","LASI_ABUND","PEPR_ABUND","Nat.1000","Land_Richness_1000","floralrichness","totaldensity","Richness_visit","Abundance_visit","Diversity_visit","invsimpson_visit","shannon_visit","APME_ABUND_visit","BOIM_ABUND_visit","LASI_ABUND_visit","PEPR_ABUND_visit","floralrichness_visit","floralsimpson_visit","floralshannon_visit","squashdensity_visit","forbdensity_visit","totaldensity_visit","squashfloralcover_visit","total_Fcover_visit","BGcover_visit","Squashcover_visit","Grasscover_visit","Forbscover_visit"
2167,"E16B1N","E16B1N-67",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Net","7/27/2016","NON","PEPR","PEPO","F","281",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2175,"E16B1N","E16B1N-76",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Net","7/27/2016","NON","PEPR","PEPO","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2196,"E16B1N","E16B1N-97",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Net","7/27/2016","NON","PEPR","PEPO","F","135",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2224,"E16C1N","E16C1N-125",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Net","7/27/2016","NON","PEPR","PEPO","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2263,"E16A1P","E16A1P-164",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Pan","7/27/2016","NON","LASI","LASI","F","13.9",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3374,"E16B2N","E16B2N-15",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Net","8/22/2016","NON","PEPR","PEPO","F","520",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3478,"E16B2P","E16B2P-119",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Pan","8/22/2016","NON","PEPR","PEPO","F","168",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3480,"E16B2P","E16B2P-121",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Pan","8/22/2016","NON","LASI","LASI","F","13.1",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3487,"E16C2P","E16C2P-128",2016,"E",2,"E2",42.50159,-83.66593,"squash","C","Pan","8/22/2016","NON","PEPR","PEPO","F","264",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2231,"E16D1N","E16D1N-132",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","NON","BOPE","BOMB","F","96.6",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2235,"E16D1N","E16D1N-136",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","NON","BOIM","BOMB","F","37.6",1,0,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2237,"E16D1N","E16D1N-138",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","APIS","APME","APIS","F","Sample too low",0,0,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2238,"E16D1N","E16D1N-139",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","APIS","APME","APIS","F","5.2",0,0,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3445,"E16D2N","E16D2N-86",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","NON","BOIM","BOMB","F","42.7",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2123,"E16A1N","E16A1N-23",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Net","7/27/2016","NON","PEPR","PEPO","F","165",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2148,"E16A1N","E16A1N-48",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Net","7/27/2016","NON","PEPR","PEPO","F","205",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3404,"E16C2N","E16C2N-45",2016,"E",2,"E2",42.50159,-83.66593,"squash","C","Net","8/22/2016","NON","PEPR","PEPO","F","244",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3479,"E16B2P","E16B2P-120",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Pan","8/22/2016","NON","PEPR","PEPO","F","148",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2233,"E16D1N","E16D1N-134",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2242,"E16D1N","E16D1N-143",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","APIS","APME","APIS","F","550",0,1,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3401,"E16B2N","E16B2N-42",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Net","8/22/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3406,"E16C2N","E16C2N-47",2016,"E",2,"E2",42.50159,-83.66593,"squash","C","Net","8/22/2016","APIS","APME","APIS","F","469",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3463,"E16D2N","E16D2N-104",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","APIS","APME","APIS","F","500",1,1,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3469,"E16D2N","E16D2N-110",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","APIS","APME","APIS","F","193",0,0,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2163,"E16B1N","E16B1N-63",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Net","7/27/2016","NON","PEPR","PEPO","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2294,"E16C1P","E16C1P-195",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Pan","7/27/2016","NON","LASI","LASI","F","24.6",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2303,"E16C1P","E16C1P-204",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Pan","7/27/2016","NON","LASI","LASI","F","25.8",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3375,"E16B2N","E16B2N-16",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Net","8/22/2016","NON","PEPR","PEPO","F","too high",1,1,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3398,"E16B2N","E16B2N-39",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Net","8/22/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3430,"E16C2N","E16C2N-71",2016,"E",2,"E2",42.50159,-83.66593,"squash","C","Net","8/22/2016","NON","BOIM","BOMB","F","540",0,1,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3443,"E16D2N","E16D2N-84",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3453,"E16D2N","E16D2N-94",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","APIS","APME","APIS","F","315",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2268,"E16B1P","E16B1P-169",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Pan","7/27/2016","NON","LASI","LASI","F","12.7",1,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3489,"E16C2P","E16C2P-130",2016,"E",2,"E2",42.50159,-83.66593,"squash","C","Pan","8/22/2016","NON","LASI","LASI","F","17.2",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2203,"E16C1N","E16C1N-104",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Net","7/27/2016","NON","BOIM","BOMB","F","too high",0,0,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2234,"E16D1N","E16D1N-135",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Net","7/27/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2281,"E16C1P","E16C1P-182",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Pan","7/27/2016","APIS","APME","APIS","F","225",1,1,1,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3364,"E16A2N","E16A2N-5",2016,"E",2,"E2",42.50159,-83.66593,"squash","A","Net","8/22/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
3441,"E16D2N","E16D2N-82",2016,"E",2,"E2",42.50159,-83.66593,"flowers","D","Net","8/22/2016","NON","BOIM","BOMB","F","too high",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
2261,"E16A1P","E16A1P-162",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Pan","7/27/2016","NON","LASI","LASI","F","56.8",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2276,"E16B1P","E16B1P-177",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Pan","7/27/2016","NON","LASI","LASI","F","16.6",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2304,"E16C1P","E16C1P-205",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Pan","7/27/2016","NON","LASI","LASI","F","15.8",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2314,"E16D1P","E16D1P-215",2016,"E",1,"E1",42.50159,-83.66593,"flowers","D","Pan","7/27/2016","NON","LASI","LASI","F","31.9",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2259,"E16A1P","E16A1P-160",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Pan","7/27/2016","NON","LASI","LASI","F","15.4",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2262,"E16A1P","E16A1P-163",2016,"E",1,"E1",42.50159,-83.66593,"squash","A","Pan","7/27/2016","NON","LASI","LASI","F","12.6",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2278,"E16B1P","E16B1P-179",2016,"E",1,"E1",42.50159,-83.66593,"squash","B","Pan","7/27/2016","NON","LASI","LASI","F","8.3",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
2295,"E16C1P","E16C1P-196",2016,"E",1,"E1",42.50159,-83.66593,"squash","C","Pan","7/27/2016","NON","LASI","LASI","F","25",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,19,215,0.541092482,2.179088295,1.307584137,8,4,38,140,4,0.661360685009334,1.13480007153256,2.33333333333333,18.5,20.8333333333333,4.58333333333333,1.14583333333333,50.4375,28.1458333333333,9.5625,18.1041666666667
3377,"E16B2N","E16B2N-18",2016,"E",2,"E2",42.50159,-83.66593,"squash","B","Net","8/22/2016","APIS","APME","APIS","F","416",0,0,0,27,26.448,350,0.747902041,40,76,41,147,0.426470588,23,9,76.5,15,135,0.652620027,2.87869215,1.538835947,32,72,3,7,8,0.358432089455328,0.677318769447566,0.791666666666667,131.375,132.166666666667,3,4.29166666666667,40.4375,37.375,10.6041666666667,26.8125
1425,"G15B3N","G15B3N-9",2015,"G",3,"G3",41.74274,-83.79059,"squash","B","Net","8/5/2015","APIS","APME","APIS","F","97",0,1,1,7,7.978,46,0.524574669,31,3,3,3,0.05648122,19,2,4.166666667,6,40,0.52,2.083333333,1.126110931,27,3,2,3,2,0.205197704081633,0.359023810488627,2.16666666666667,4.66666666666667,6.83333333333333,5.875,0.354166666666667,46.0625,44.9583333333333,17.1458333333333,7.79166666666667
1453,"G15C3P","G15C3P-37",2015,"G",3,"G3",41.74274,-83.79059,"squash","C","Pan","8/5/2015","APIS","APME","APIS","F","too high",1,1,1,7,7.978,46,0.524574669,31,3,3,3,0.05648122,19,2,4.166666667,6,40,0.52,2.083333333,1.126110931,27,3,2,3,2,0.205197704081633,0.359023810488627,2.16666666666667,4.66666666666667,6.83333333333333,5.875,0.354166666666667,46.0625,44.9583333333333,17.1458333333333,7.79166666666667
771,"G15B2N","G15B2N-2",2015,"G",2,"G2",41.74274,-83.79059,"squash","B","Net","7/26/2015","APIS","APME","APIS","F","too high",1,0,0,7,7.978,46,0.524574669,31,3,3,3,0.05648122,19,2,4.166666667,3,6,0.5,2,0.867563228,4,0,1,0,2,0.0867768595041321,0.184907399167776,0.583333333333333,0.916666666666667,1.5,1.625,0.125,54.2916666666667,27.7083333333333,22.25,2.125
1423,"G15B3N","G15B3N-7",2015,"G",3,"G3",41.74274,-83.79059,"squash","B","Net","8/5/2015","NON","BOIM","BOMB","F","too high",1,0,0,7,7.978,46,0.524574669,31,3,3,3,0.05648122,19,2,4.166666667,6,40,0.52,2.083333333,1.126110931,27,3,2,3,2,0.205197704081633,0.359023810488627,2.16666666666667,4.66666666666667,6.83333333333333,5.875,0.354166666666667,46.0625,44.9583333333333,17.1458333333333,7.79166666666667
1430,"G15D3N","G15D3N-14",2015,"G",3,"G3",41.74274,-83.79059,"flowers","D","Net","8/5/2015","NON","BOIM","BOMB","F","too high",0,0,0,7,7.978,46,0.524574669,31,3,3,3,0.05648122,19,2,4.166666667,6,40,0.52,2.083333333,1.126110931,27,3,2,3,2,0.205197704081633,0.359023810488627,2.16666666666667,4.66666666666667,6.83333333333333,5.875,0.354166666666667,46.0625,44.9583333333333,17.1458333333333,7.79166666666667
